6666666.212137.256 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|391245	gi|6666666.212137.256|6666666.212137|JFOD01|Argininosuccinate_lyase__EC_4.3.2.1_|ProchlorococcusspscB245a521O20JFOD01
6666666.212457.213 -> ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2_oxoglutarate_aminotransferase_1|391245	gi|6666666.212457.213|6666666.212457|BA000022.2|Glutamate_synthase_NADPH_small_chain__EC_1.4.1.13_|SynechocystisspPCC6803BA0000222
6666666.212455.1994 -> TCA|12|fumarate_hydratase_2|391213	gi|6666666.212455.1994|6666666.212455|BX548175.1|Fumarate_hydratase_class_II__EC_4.2.1.2_|ProchlorococcusmarinusstrMIT9313BX5481751
6666666.212358.2311 -> PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_3|391213	gi|6666666.212358.2311|6666666.212358|LWRO01|3_isopropylmalate_dehydratase_large_subunit__EC_4.2.1.33_|GeitlerinemaspBBD19919LWRO01
6666666.212382.3385 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_3|391246	gi|6666666.212382.3385|6666666.212382|CP012036.1|Pyrroline_5_carboxylate_reductase__EC_1.5.1.2_|NostocpiscinaleCENA21CP0120361
6666666.212183.5337 -> E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_1|391213	gi|6666666.212183.5337|6666666.212183|AJTX02|Cell_division_inhibitor|ProchlorothrixhollandicaPCC9006AJTX02
6666666.212484.4280 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_3|391246	gi|6666666.212484.4280|6666666.212484|CP003943.1|Serine_hydroxymethyltransferase__EC_2.1.2.1_|CalothrixspPCC7507CP0039431
6666666.212337.1123 -> Glycolysis|10|Pyruvate_kinase_1|391245	gi|6666666.212337.1123|6666666.212337|AUZM01|Metallo_beta_lactamase_superfamily_protein|LyngbyaaestuariiBLJBLJAUZM01
6666666.212237.31 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|391245	gi|6666666.212237.31|6666666.212237|CAIJ01|Protein_often_near_L_alanine_DL_glutamate_epimerase__cell_wall_recycling_|MicrocystisaeruginosaPCC94439443CAIJ01
6666666.212486.1371 -> Glycolysis|9|enolase_1|391213	gi|6666666.212486.1371|6666666.212486|CP003947.1|Enolase__EC_4.2.1.11_|CyanobacteriumaponinumPCC10605CP0039471
6666666.212227.4206 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|391213	gi|6666666.212227.4206|6666666.212227|ANFJ01|Fructose_16_bisphosphatase_GlpX_type__EC_3.1.3.11____Sedoheptulose_17_bisphosphatase__EC_3.1.3.37_|FortieacontortaPCC7126PCC7126ANFJ01
6666666.212309.7307 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|391213	gi|6666666.212309.7307|6666666.212309|ALWD01|FIG074102_hypothetical_protein|ScytonemahofmanniUTEX2349UTEX2349ALWD01
6666666.212304.1017 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|391246	gi|6666666.212304.1017|6666666.212304|JFLG01|Anthranilate_phosphoribosyltransferase__EC_2.4.2.18_|ProchlorococcusspscB241528N17JFLG01
6666666.212394.2441 -> ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_2|391246	gi|6666666.212394.2441|6666666.212394|CP000097.1|Glutamate_N_acetyltransferase__EC_2.3.1.35____N_acetylglutamate_synthase__EC_2.3.1.1_|SynechococcusspCC9902CP0000971
6666666.212385.1240 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|391213	gi|6666666.212385.1240|6666666.212385|AP014815.1|Anthranilate_synthase_aminase_component__EC_4.1.3.27_|GeminocystisspNIES3708AP0148151
6666666.212209.830 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_3|391246	gi|6666666.212209.830|6666666.212209|ALPB01|Biotin_synthesis_protein_BioC|ProchlorococcusspW2ALPB01
6666666.212360.926 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|391246	gi|6666666.212360.926|6666666.212360|JFML01|NAD_dependent_glyceraldehyde_3_phosphate_dehydrogenase__EC_1.2.1.12_|ProchlorococcusspscB243498A3JFML01
6666666.212125.13 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|391246	gi|6666666.212125.13|6666666.212125|JNAO01|Histidinol_dehydrogenase__EC_1.1.1.23_|ProchlorococcusmarinusstrMIT9314MIT9314JNAO01
6666666.212238.3328 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|391213	gi|6666666.212238.3328|6666666.212238|CAQK01|4_hydroxy_tetrahydrodipicolinate_synthase__EC_4.3.3.7_|CrocosphaerawatsoniiWH8502WH8502CAQK01
6666666.212104.594 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_3|391246	gi|6666666.212104.594|6666666.212104|JFMA01|FIG00940445_hypothetical_protein|ProchlorococcusspscB243495N4JFMA01
6666666.212170.5158 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_1|391213	gi|6666666.212170.5158|6666666.212170|BBWW01|Acetolactate_synthase_large_subunit__EC_2.2.1.6_|LeptolyngbyaspNIES2104NIES2104BBWW01
6666666.212071.4651 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|391246	gi|6666666.212071.4651|6666666.212071|AVFU01|N_acetyl_gamma_glutamyl_phosphate_reductase__EC_1.2.1.38_|PlanktothrixmougeotiiNIVACYA405NIVACYA405AVFU01
6666666.212367.2246 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_2|391246	gi|6666666.212367.2246|6666666.212367|AGIZ01|3_oxoacyl_acyl_carrier_protein_synthase_KASII__EC_2.3.1.179_|FischerellaspJSC11JSC11AGIZ01
6666666.212210.161 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|391246	gi|6666666.212210.161|6666666.212210|JNBB01|Anthranilate_phosphoribosyltransferase__EC_2.4.2.18_|ProchlorococcusspMIT0702MIT0702JNBB01
6666666.212140.4529 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_1|391213	gi|6666666.212140.4529|6666666.212140|JQFA01|Threonine_synthase__EC_4.2.3.1_|LeptolyngbyaspKIOST1KIOST1JQFA01
6666666.212161.1999 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_2|391245	gi|6666666.212161.1999|6666666.212161|LUBZ01|Acetylornithine_aminotransferase__EC_2.6.1.11_|CylindrospermopsisraciborskiiITEPA1ITEPA1LUBZ01
6666666.212486.2048 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|391213	gi|6666666.212486.2048|6666666.212486|CP003947.1|Cell_division_inhibitor|CyanobacteriumaponinumPCC10605CP0039471
6666666.212356.1900 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_1|391213	gi|6666666.212356.1900|6666666.212356|LJOV01|N_acetyl_gamma_glutamyl_phosphate_reductase__EC_1.2.1.38_|AnabaenaspMDT14bLJOV01
6666666.212411.5187 -> Glycolysis|7|phosphoglycerate_kinase_2|391245	gi|6666666.212411.5187|6666666.212411|CP011382.1|fdxN_element_excision_controlling_factor_protein|Calothrixsp3363CP0113821
6666666.212430.5193 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_1|391213	gi|6666666.212430.5193|6666666.212430|CP003630.1|Ferric_siderophore_transport_system_biopolymer_transport_protein_ExbB|MicrocoleusspPCC7113CP0036301
6666666.212147.957 -> ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_3|391246	gi|6666666.212147.957|6666666.212147|JFNG01|NAD_P__transhydrogenase_alpha_subunit__EC_1.6.1.2_|ProchlorococcusspscB245a518O7JFNG01
6666666.212388.1453 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|391213	gi|6666666.212388.1453|6666666.212388|CP000117.1|Zinc_uptake_regulation_protein_ZUR|AnabaenavariabilisATCC29413CP0001171
6666666.212261.4915 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|391213	gi|6666666.212261.4915|6666666.212261|JHEG02|FIG00874918_hypothetical_protein|TolypothrixbouteilleiVB521301VB521301JHEG02
6666666.212441.3181 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_1|391213	gi|6666666.212441.3181|6666666.212441|CP013008.1|hypothetical_protein|ArthrospiraplatensisYZCP0130081
6666666.212363.3989 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_1|391246	gi|6666666.212363.3989|6666666.212363|AOCI01|Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_|MicrocystisaeruginosaDIANCHI905DIANCHI905AOCI01
6666666.212188.5830 -> calcium-dependent-antibiotic|26|26_1|391213	gi|6666666.212188.5830|6666666.212188|LXYR01|Anthranilate_synthase_amidotransferase_component__EC_4.1.3.27__.6.1.85_|PhormidesmispriestleyiBC1401BC1401LXYR01
6666666.212307.704 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|391246	gi|6666666.212307.704|6666666.212307|JFKQ01|hypothetical_protein|ProchlorococcusspscB241526D20JFKQ01
6666666.212373.1775 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_1|391213	gi|6666666.212373.1775|6666666.212373|LVHS01|Acetolactate_synthase_large_subunit__EC_2.2.1.6_|ProchlorococcusmarinusstrMIT1342MIT1342LVHS01
6666666.212351.570 -> polyketide|215|215_1|391213	gi|6666666.212351.570|6666666.212351|JNAY01|5_Enolpyruvylshikimate_3_phosphate_synthase__EC_2.5.1.19_|ProchlorococcusmarinusstrSS2SS2JNAY01
6666666.212285.777 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_2|391245	gi|6666666.212285.777|6666666.212285|JFKN01|hypothetical_protein|ProchlorococcusspscB241526B17JFKN01
6666666.212451.1495 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_2|391245	gi|6666666.212451.1495|6666666.212451|CP000576.1|Chorismate_mutase_II__EC_5.4.99.5_|ProchlorococcusmarinusstrMIT9301CP0005761
6666666.212408.3027 -> Glycolysis|10|Pyruvate_kinase_1|391245	gi|6666666.212408.3027|6666666.212408|CP002059.1|Glycerol_3_phosphate_ABC_transporter_ATP_binding_protein_UgpC__TC_3.A.1.1.3_|Nostocazollae0708CP0020591
6666666.212483.5343 -> ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_1|391213	gi|6666666.212483.5343|6666666.212483|CP003610.1|Glutamate_N_acetyltransferase__EC_2.3.1.35____N_acetylglutamate_synthase__EC_2.3.1.1_|CalothrixspPCC6303CP0036101
6666666.212312.1009 -> R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_2|391245	gi|6666666.212312.1009|6666666.212312|LVHV01|Ribose_phosphate_pyrophosphokinase__EC_2.7.6.1_|SynechococcusspMITS9509MITS9509LVHV01
6666666.212219.1559 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_2|391245	gi|6666666.212219.1559|6666666.212219|JNAP01|3_isopropylmalate_dehydrogenase__EC_1.1.1.85_|ProchlorococcusmarinusstrMIT9321MIT9321JNAP01
6666666.212306.4711 -> ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_3|391246	gi|6666666.212306.4711|6666666.212306|LWAJ01|hypothetical_protein|NodulariaspumigenaCENA596CENA596LWAJ01
6666666.212115.1430 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_3|391246	gi|6666666.212115.1430|6666666.212115|CAIY01|Ornithine_carbamoyltransferase__EC_2.1.3.3_|RicheliaintracellularisHH01HH01CAIY01
6666666.212144.1657 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_1|391213	gi|6666666.212144.1657|6666666.212144|MCIH01|RloF|MicrocystisaeruginosaCACIAM03MCIH01
6666666.212112.1472 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_4|391213	gi|6666666.212112.1472|6666666.212112|AJLN01|Peptide_synthetase|ChlorogloeopsisfritschiiPCC6912PCC6912AJLN01
6666666.212419.2765 -> TCA|12|fumarate_hydratase_1|391246	gi|6666666.212419.2765|6666666.212419|CP003946.1|Fumarate_hydratase_class_II__EC_4.2.1.2_|LeptolyngbyaspPCC7376CP0039461
6666666.212353.1232 -> TCA|11|fumarate_reductase_ironsulfur_subunit_1|391245	gi|6666666.212353.1232|6666666.212353|LURK01|Succinate_dehydrogenase_iron_sulfur_protein__EC_1.3.99.1_|SynechococcusspREDSEAS02B4LURK01
6666666.212071.1472 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_1|391213	gi|6666666.212071.1472|6666666.212071|AVFU01|Glutamine_synthetase_type_I__EC_6.3.1.2_|PlanktothrixmougeotiiNIVACYA405NIVACYA405AVFU01
6666666.212078.1516 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_1|391213	gi|6666666.212078.1516|6666666.212078|JNAH01|DnaJ_class_molecular_chaperone_CbpA|ProchlorococcusmarinusstrGP2GP2JNAH01
6666666.212335.1298 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|391245	gi|6666666.212335.1298|6666666.212335|JFKR01|COG1939_Ribonuclease_III_family_protein|ProchlorococcusspscB241526K3JFKR01
6666666.212330.5177 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|391213	gi|6666666.212330.5177|6666666.212330|ALVW01|NAD_FAD__utilizing_dehydrogenases|MastigocladopsisrepensPCC10914PCC10914ALVW01
6666666.212318.513 -> R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_3|391246	gi|6666666.212318.513|6666666.212318|JFKT01|FIG00940514_hypothetical_protein|ProchlorococcusspscB241526N9JFKT01
6666666.212265.3689 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_4|391213	gi|6666666.212265.3689|6666666.212265|CDHJ01|FIG00873692_hypothetical_protein|ChrysosporumovalisporumUAMMAOCDHJ01
6666666.212472.355 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_2|391245	gi|6666666.212472.355|6666666.212472|CP000828.1|Diaminopimelate_decarboxylase__EC_4.1.1.20_|AcaryochlorismarinaMBIC11017CP0008281
6666666.212483.4869 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_1|391213	gi|6666666.212483.4869|6666666.212483|CP003610.1|Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16_|CalothrixspPCC6303CP0036101
6666666.212372.1455 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_2|391245	gi|6666666.212372.1455|6666666.212372|JFNZ01|Imidazoleglycerol_phosphate_dehydratase__EC_4.2.1.19_|ProchlorococcusspscB245a521K15JFNZ01
6666666.212076.4813 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_1|391213	gi|6666666.212076.4813|6666666.212076|ARCP01|Cysteine_synthase__EC_2.5.1.47_|FilamentouscyanobacteriumESFC1ESFC1ARCP01
6666666.212285.911 -> ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_3|391246	gi|6666666.212285.911|6666666.212285|JFKN01|possible_Heat_labile_enterotoxin_alpha_chain|ProchlorococcusspscB241526B17JFKN01
6666666.212153.1981 -> R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_3|391246	gi|6666666.212153.1981|6666666.212153|BAUB01|Ribose_phosphate_pyrophosphokinase__EC_2.7.6.1_|SynechococcusspNKBG15041cNKBG15041cBAUB01
6666666.212259.5608 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_3|391246	gi|6666666.212259.5608|6666666.212259|ALVL01|14_dihydroxy_2_naphthoate_polyprenyltransferase__EC_2.5.1.74_|PleurocapsaspPCC7319PCC7319ALVL01
6666666.212341.1525 -> Glycolysis|9|enolase_1|391213	gi|6666666.212341.1525|6666666.212341|JFND01|Enolase__EC_4.2.1.11_|ProchlorococcusspscB245a518I6JFND01
6666666.212054.515 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_1|391213	gi|6666666.212054.515|6666666.212054|JFMY01|Possible_gibberellin_regulated_protein_precursor|ProchlorococcusspscB243498P3JFMY01
6666666.212124.6450 -> R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_3|391246	gi|6666666.212124.6450|6666666.212124|JMKF01|photosystem_I_P700_chlorophyll_a_apoprotein_subunit_Ib__PsaB_|LeptolyngbyaspJSC1JSC1JMKF01
6666666.212290.524 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_1|391213	gi|6666666.212290.524|6666666.212290|JFLK01|FIG00944531_hypothetical_protein|ProchlorococcusspscB241528P14JFLK01
6666666.212216.1770 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|391213	gi|6666666.212216.1770|6666666.212216|ADXM01|Anthranilate_synthase_aminase_component__EC_4.1.3.27_|SynechococcusspCB0205CB0205ADXM01
6666666.212427.552 -> E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_2|391245	gi|6666666.212427.552|6666666.212427|AE017126.1|Peptide_chain_release_factor_2_programmed_frameshift_containing|ProchlorococcusmarinussubspmarinusstrCCMP1375AE0171261
6666666.212319.163 -> TCA|1|Citrate_synthase_3|391246	gi|6666666.212319.163|6666666.212319|ALPF01|Citrate_synthase__si___EC_2.3.3.1_|ProchlorococcusspW8ALPF01
6666666.212174.1397 -> ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_1|391213	gi|6666666.212174.1397|6666666.212174|LVHM01|Argininosuccinate_synthase__EC_6.3.4.5_|ProchlorococcusmarinusstrMIT1312MIT1312LVHM01
6666666.212175.883 -> ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_2|391245	gi|6666666.212175.883|6666666.212175|MBRE01|hypothetical_protein|OscillatorialescyanobacteriumUSR001MBRE01
6666666.212444.1769 -> polyketide|215|215_1|391213	gi|6666666.212444.1769|6666666.212444|CP000806.1|H___Cl____exchange_transporter_ClcA|CyanothecespATCC51142CP0008061
6666666.212227.1332 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_1|391213	gi|6666666.212227.1332|6666666.212227|ANFJ01|Cytochrome_b559_beta_chain__PsbF_|FortieacontortaPCC7126PCC7126ANFJ01
6666666.212118.534 -> Glycolysis|10|Pyruvate_kinase_2|391245	gi|6666666.212118.534|6666666.212118|AVFZ01|hypothetical_protein|PlanktothrixprolificaNIVACYA98NIVACYA98AVFZ01
6666666.212423.1887 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_2|391245	gi|6666666.212423.1887|6666666.212423|AP012278.1|hypothetical_protein|SynechocystisspPCC6803substrPCCPAP0122781
6666666.212130.6241 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_1|391213	gi|6666666.212130.6241|6666666.212130|LATL02|Threonine_synthase__EC_4.2.3.1_|LimnoraphisrobustaCS951CS951LATL02
6666666.212440.2554 -> calcium-dependent-antibiotic|26|26_3|391244	gi|6666666.212440.2554|6666666.212440|CP003558.1|Anthranilate_synthase_amidotransferase_component__EC_4.1.3.27__.6.1.85_|SynechococcusspPCC6312CP0035581
6666666.212349.1657 -> Glycolysis|7|phosphoglycerate_kinase_1|391213	gi|6666666.212349.1657|6666666.212349|JFMX01|FIG00940602_hypothetical_protein|ProchlorococcusspscB243498P15JFMX01
6666666.212233.1195 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|391246	gi|6666666.212233.1195|6666666.212233|AANP01|Anthranilate_phosphoribosyltransferase__EC_2.4.2.18_|SynechococcusspRS9917RS9917RCC556AANP01
6666666.212209.1137 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|391213	gi|6666666.212209.1137|6666666.212209|ALPB01|Gamma_glutamyl_phosphate_reductase__EC_1.2.1.41_|ProchlorococcusspW2ALPB01
6666666.212060.1948 -> polyketide|215|215_1|391213	gi|6666666.212060.1948|6666666.212060|AEPQ01|5_Enolpyruvylshikimate_3_phosphate_synthase__EC_2.5.1.19_|Mooreaproducens3L3LAEPQ01
6666666.212405.1683 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_1|391213	gi|6666666.212405.1683|6666666.212405|CP003646.1|hypothetical_protein|GloeocapsaspPCC7428CP0036461
6666666.212183.2132 -> polyketide|215|215_1|391213	gi|6666666.212183.2132|6666666.212183|AJTX02|5_Enolpyruvylshikimate_3_phosphate_synthase__EC_2.5.1.19_|ProchlorothrixhollandicaPCC9006AJTX02
6666666.212408.7016 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_2|391246	gi|6666666.212408.7016|6666666.212408|CP002059.1|two_component_sensor_histidine_kinase|Nostocazollae0708CP0020591
6666666.212103.3619 -> ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_1|391213	gi|6666666.212103.3619|6666666.212103|LJOT01|Argininosuccinate_synthase__EC_6.3.4.5_|AnabaenaspCRKS33LJOT01
6666666.212131.1661 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_3|391246	gi|6666666.212131.1661|6666666.212131|JXUO01|Diaminopimelate_decarboxylase__EC_4.1.1.20_|CandidatusSynechococcusspongiarum142JXUO01
6666666.212191.2272 -> polyketide|215|215_1|391213	gi|6666666.212191.2272|6666666.212191|AJLK01|Possible_pyrimidine_degrading_protein_DUF1688|FischerellamuscicolaPCC7414PCC7414AJLK01
6666666.212397.2987 -> TCA|11|fumarate_reductase_ironsulfur_subunit_1|391245	gi|6666666.212397.2987|6666666.212397|CP003594.1|UPF0187_protein_alr2987|SynechococcusspPCC7502CP0035941
6666666.212274.4271 -> ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_1|391213	gi|6666666.212274.4271|6666666.212274|CAIM01|hypothetical_protein|MicrocystisaeruginosaPCC98079807CAIM01
6666666.212416.3845 -> TCA|12|fumarate_hydratase_2|391213	gi|6666666.212416.3845|6666666.212416|CM002803.1|Fumarate_hydratase_class_II__EC_4.2.1.2_|PlanktothrixagardhiiNIVACYA1268CM0028031
6666666.212483.825 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_1|391213	gi|6666666.212483.825|6666666.212483|CP003610.1|N_acetyl_gamma_glutamyl_phosphate_reductase__EC_1.2.1.38_|CalothrixspPCC6303CP0036101
6666666.212331.3572 -> E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_1|391213	gi|6666666.212331.3572|6666666.212331|CAIP01|Tryptophan_synthase_beta_chain__EC_4.2.1.20_|MicrocystisspT14T14CAIP01
6666666.212236.832 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_3|391245	gi|6666666.212236.832|6666666.212236|JFMW01|FIG00940836_hypothetical_protein|ProchlorococcusspscB243498N8JFMW01
6666666.212321.68 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|391213	gi|6666666.212321.68|6666666.212321|AXAQ01|Mobile_element_protein|MastigocoleustestarumBC008BC008AXAQ01
6666666.212240.5417 -> PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_2|391246	gi|6666666.212240.5417|6666666.212240|JTJD01|hypothetical_protein|AphanocapsamontanaBDHKU210001BDHKU210001JTJD01
6666666.212428.3388 -> Glycolysis|10|Pyruvate_kinase_1|391245	gi|6666666.212428.3388|6666666.212428|CP003945.1|CobW_GTPase_involved_in_cobalt_insertion_for_B12_biosynthesis|HalothecespPCC7418CP0039451
6666666.212298.1370 -> TCA|12|fumarate_hydratase_2|391213	gi|6666666.212298.1370|6666666.212298|LVHL01|Possible_reductase|ProchlorococcusspMIT1306MIT1306LVHL01
6666666.212258.285 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_2|391245	gi|6666666.212258.285|6666666.212258|JNAS01|Pyrroline_5_carboxylate_reductase__EC_1.5.1.2_|ProchlorococcusmarinusstrSBSBJNAS01
6666666.212082.720 -> polyketide|215|215_1|391213	gi|6666666.212082.720|6666666.212082|ABRS01|Lipopolysaccharide_ABC_transporter_ATP_binding_protein_LptB|ColeofasciculuschthonoplastesPCC7420PCC7420ABRS01
6666666.212388.24 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_1|391213	gi|6666666.212388.24|6666666.212388|CP000117.1|Dihydroxy_acid_dehydratase__EC_4.2.1.9_|AnabaenavariabilisATCC29413CP0001171
6666666.212418.429 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_2|391246	gi|6666666.212418.429|6666666.212418|CP003944.1|ORF_IDslr6016|DactylococcopsissalinaPCC8305CP0039441
6666666.212265.2073 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_2|391245	gi|6666666.212265.2073|6666666.212265|CDHJ01|Ornithine_carbamoyltransferase__EC_2.1.3.3_|ChrysosporumovalisporumUAMMAOCDHJ01
6666666.212227.4646 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_1|391213	gi|6666666.212227.4646|6666666.212227|ANFJ01|hypothetical_protein|FortieacontortaPCC7126PCC7126ANFJ01
6666666.212477.2954 -> E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_1|391213	gi|6666666.212477.2954|6666666.212477|CP000951.1|Glucose_6_phosphate_isomerase__EC_5.3.1.9_|SynechococcusspPCC7002CP0009511
6666666.212099.1003 -> R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_1|391213	gi|6666666.212099.1003|6666666.212099|CAQM01|Ribose_phosphate_pyrophosphokinase__EC_2.7.6.1_|CrocosphaerawatsoniiWH0401WH0401CAQM01
6666666.212424.5861 -> Glycolysis|9|enolase_1|391213	gi|6666666.212424.5861|6666666.212424|CP003614.1|Polyribonucleotide_nucleotidyltransferase__EC_2.7.7.8_|OscillatorianigroviridisPCC7112CP0036141
6666666.212158.1371 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_1|391213	gi|6666666.212158.1371|6666666.212158|JFMP01|FIG00941373_hypothetical_protein|ProchlorococcusspscB243498F21JFMP01
6666666.212203.993 -> polyketide|215|215_1|391213	gi|6666666.212203.993|6666666.212203|JFLX01|hypothetical_protein|ProchlorococcusspscB243495L20JFLX01
6666666.212285.640 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_3|391246	gi|6666666.212285.640|6666666.212285|JFKN01|Cell_division_protein_ZipN_Ftn2_Arc6_specific_for_cyanobacteria_and_chloroplast|ProchlorococcusspscB241526B17JFKN01
6666666.212474.647 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|391213	gi|6666666.212474.647|6666666.212474|BX548174.1|Glycosyl_transferase_family_11|ProchlorococcusmarinussubsppastorisstrCCMP1986BX5481741
6666666.212461.3124 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_1|391213	gi|6666666.212461.3124|6666666.212461|CP012832.1|NADP_specific_glutamate_dehydrogenase__EC_1.4.1.4_|SynechocystisspPCC6803CP0128321
